Name des Datensatzes:	BLOCK 2
Wiederholrate [ns]:	19.580
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.549

Komponente 1
tau [ns]:	5.307580
A:	0.230599
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
11.401367	4318.000000	4256.714171	0.932650
11.425781	4133.000000	4237.195185	-1.620746
11.450195	4156.000000	4217.765776	-0.958098
11.474609	4159.000000	4198.425535	-0.611340
11.499023	4148.000000	4179.174052	-0.484032
11.523437	4186.000000	4160.010919	0.401690
11.547852	4107.000000	4140.935732	-0.529535
11.572266	4035.000000	4121.948085	-1.368795
11.596680	4098.000000	4103.047579	-0.078849
11.621094	4110.000000	4084.233812	0.401910
11.645508	4069.000000	4065.506387	0.054769
11.669922	3931.000000	4046.864908	-1.847993
11.694336	4004.000000	4028.308979	-0.384167
11.718750	4068.000000	4009.838209	0.911900
11.743164	4053.000000	3991.452207	0.966772
11.767578	3872.000000	3973.150583	-1.625551
11.791992	3848.000000	3954.932951	-1.723828
11.816406	3882.000000	3936.798924	-0.879517
11.840820	3998.000000	3918.748120	1.253396
11.865234	3927.000000	3900.780156	0.418408
11.889648	3704.000000	3882.894652	-2.939422
11.914062	3861.000000	3865.091230	-0.065842
11.938477	3872.000000	3847.369513	0.395827
11.962891	3882.000000	3829.729126	0.838942
11.987305	3754.000000	3812.169695	-0.949401
12.011719	3743.000000	3794.690850	-0.844897
12.036133	3796.000000	3777.292220	0.303640
12.060547	3800.000000	3759.973438	0.649317
12.084961	3691.000000	3742.734136	-0.851540
12.109375	3749.000000	3725.573950	0.382597
12.133789	3752.000000	3708.492518	0.710285
12.158203	3685.000000	3691.489477	-0.106903
12.182617	3646.000000	3674.564467	-0.473062
12.207031	3630.000000	3657.717132	-0.460039
12.231445	3557.000000	3640.947113	-1.407550
12.255859	3592.000000	3624.254057	-0.538166
12.280273	3661.000000	3607.637610	0.881933
12.304687	3650.000000	3591.097421	0.974962
12.329102	3585.000000	3574.633140	0.173142
12.353516	3578.000000	3558.244417	0.330270
12.377930	3485.000000	3541.930907	-0.964377
12.402344	3474.000000	3525.692265	-0.877022
12.426758	3563.000000	3509.528146	0.895813
12.451172	3411.000000	3493.438209	-1.411522
12.475586	3397.000000	3477.422114	-1.379837
12.500000	3516.000000	3461.479521	0.919465
12.524414	3470.000000	3445.610092	0.414043
12.548828	3422.000000	3429.813494	-0.133569
12.573242	3375.000000	3414.089390	-0.672856
12.597656	3394.000000	3398.437449	-0.076169
12.622070	3365.000000	3382.857339	-0.307839
12.646484	3296.000000	3367.348730	-1.242775
12.670898	3456.000000	3351.911295	1.770585
12.695312	3214.000000	3336.544707	-2.161582
12.719727	3366.000000	3321.248640	0.771346
12.744141	3352.000000	3306.022771	0.794129
12.768555	3234.000000	3290.866779	-0.999974
12.792969	3305.000000	3275.780341	0.508264
12.817383	3370.000000	3260.763139	1.881717
12.841797	3222.000000	3245.814856	-0.419551
12.866211	3285.000000	3230.935174	0.943294
12.890625	3165.000000	3216.123780	-0.908733
12.915039	3205.000000	3201.380359	0.063937
12.939453	3146.000000	3186.704600	-0.725712
12.963867	3218.000000	3172.096192	0.809200
12.988281	3137.000000	3157.554827	-0.366992
13.012695	3123.000000	3143.080196	-0.359320
13.037109	3191.000000	3128.671993	1.103367
13.061523	3294.000000	3114.329913	3.130502
13.085937	3088.000000	3100.053654	-0.216910
13.110352	3199.000000	3085.842912	2.000666
13.134766	3036.000000	3071.697387	-0.647867
13.159180	3097.000000	3057.616780	0.707686
13.183594	3187.000000	3043.600793	2.540129
13.208008	3082.000000	3029.649130	0.942991
13.232422	3072.000000	3015.761494	1.014666
13.256836	2983.000000	3001.937593	-0.346735
13.281250	3047.000000	2988.177134	1.065639
13.305664	3005.000000	2974.479825	0.556756
13.330078	2896.000000	2960.845377	-1.204980
13.354492	3020.000000	2947.273502	1.323394
13.378906	2922.000000	2933.763912	-0.217626
13.403320	3015.000000	2920.316321	1.724374
13.427734	2882.000000	2906.930445	-0.464390
13.452148	3052.000000	2893.606000	2.867124
13.476562	2852.000000	2880.342706	-0.530721
