Name des Datensatzes:	<3>
Wiederholrate [ns]:	19,580
Zeit Shift [ns] (fest):	0,000
Offset (fest):	3,549

Komponente 1
tau [ns]:	5,971306
A:	0,256480
%:	100,000000
f:	1,000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
10,180664	7096,000000	7032,101382	0,758551
10,205078	7012,000000	7003,423367	0,102423
10,229492	6922,000000	6974,862365	-0,635376
10,253906	7105,000000	6946,417898	1,881361
10,278320	6801,000000	6918,089491	-1,419814
10,302734	6995,000000	6889,876669	1,256913
10,327148	6872,000000	6861,778962	0,123297
10,351562	6918,000000	6833,795900	1,012379
10,375977	6912,000000	6805,927014	1,275860
10,400391	6731,000000	6778,171840	-0,574967
10,424805	6906,000000	6750,529913	1,870827
10,449219	6763,000000	6723,000771	0,486387
10,473633	6639,000000	6695,583953	-0,694452
10,498047	6716,000000	6668,279003	0,582310
10,522461	6616,000000	6641,085462	-0,308407
10,546875	6742,000000	6614,002877	1,558855
10,571289	6602,000000	6587,030795	0,184230
10,595703	6637,000000	6560,168764	0,943087
10,620117	6720,000000	6533,416337	2,276088
10,644531	6641,000000	6506,773065	1,647111
10,668945	6488,000000	6480,238503	0,096359
10,693359	6501,000000	6453,812209	0,585247
10,717773	6393,000000	6427,493739	-0,431408
10,742187	6454,000000	6401,282654	0,656204
10,766602	6169,000000	6375,178517	-2,625041
10,791016	6337,000000	6349,180889	-0,153016
10,815430	6289,000000	6323,289338	-0,432383
10,839844	6204,000000	6297,503430	-1,187112
10,864258	6182,000000	6271,822734	-1,142409
10,888672	6286,000000	6246,246821	0,501400
10,913086	6267,000000	6220,775263	0,583908
10,937500	6219,000000	6195,407634	0,299165
10,961914	5977,000000	6170,143511	-2,498265
10,986328	5972,000000	6144,982471	-2,238423
11,010742	6006,000000	6119,924093	-1,470019
11,035156	6119,000000	6094,967959	0,307221
11,059570	5952,000000	6070,113652	-1,530977
11,083984	5992,000000	6045,360755	-0,689344
11,108398	5969,000000	6020,708856	-0,669290
11,132812	6004,000000	5996,157542	0,101212
11,157227	5853,000000	5971,706402	-1,551618
11,181641	5879,000000	5947,355028	-0,891495
11,206055	5913,000000	5923,103014	-0,131385
11,230469	5726,000000	5898,949952	-2,285571
11,254883	5603,000000	5874,895441	-3,632383
11,279297	5774,000000	5850,939077	-1,012532
11,303711	5728,000000	5827,080460	-1,309141
11,328125	5627,000000	5803,319191	-2,350505
11,352539	5723,000000	5779,654874	-0,748903
11,376953	5740,000000	5756,087112	-0,212335
11,401367	5593,000000	5732,615512	-1,866858
11,425781	5606,000000	5709,239680	-1,378860
11,450195	5613,000000	5685,959228	-0,973829
11,474609	5510,000000	5662,773764	-2,058131
11,499023	5515,000000	5639,682903	-1,678936
11,523437	5638,000000	5616,686257	0,283855
11,547852	5472,000000	5593,783442	-1,646324
11,572266	5420,000000	5570,974076	-2,050703
11,596680	5412,000000	5548,257777	-1,852177
11,621094	5503,000000	5525,634165	-0,305116
11,645508	5450,000000	5503,102863	-0,719316
11,669922	5391,000000	5480,663493	-1,221184
11,694336	5348,000000	5458,315681	-1,508487
11,718750	5415,000000	5436,059052	-0,286180
11,743164	5258,000000	5413,893236	-2,149894
11,767578	5204,000000	5391,817860	-2,603564
11,791992	5324,000000	5369,832557	-0,628138
11,816406	5181,000000	5347,936959	-2,319240
11,840820	5236,000000	5326,130700	-1,245584
11,865234	5192,000000	5304,413415	-1,560094
11,889648	5156,000000	5282,784741	-1,765674
11,914062	5282,000000	5261,244317	0,285587
11,938477	5061,000000	5239,791782	-2,513214
11,962891	5025,000000	5218,426778	-2,728655
11,987305	4988,000000	5197,148949	-2,961369
12,011719	4987,000000	5175,957937	-2,675750
12,036133	5097,000000	5154,853389	-0,810348
12,060547	5221,000000	5133,834953	1,206328
12,084961	5015,000000	5112,902276	-1,382475
12,109375	5111,000000	5092,055009	0,264997
