Name des Datensatzes:	BLOCK 1
Wiederholrate [ns]:	19.604
Zeit Shift [ns] (fest):	0.000
Offset (fest):	3.211

Komponente 1
tau [ns]:	5.442096
A:	1.243711
%:	100.000000
f:	1.000000

t_irf	irf	t	daten	fit	res
[ns]	counts (offset korrigiert)	[ns]			counts 
10.327148	-0.654321	10.595703	2667.000000	2687.036315	-0.387977
10.351562	-0.654321	10.620117	2609.000000	2679.225184	-1.374852
10.375977	1.345679	10.644531	2636.000000	2670.193085	-0.665987
10.400391	-1.654321	10.668945	2619.000000	2661.201414	-0.824630
10.424805	4.345679	10.693359	2709.000000	2649.738125	1.138599
10.449219	-0.654321	10.717773	2700.000000	2640.838012	1.138573
10.473633	-0.654321	10.742187	2646.000000	2630.721805	0.297014
10.498047	2.345679	10.766602	2456.000000	2618.139014	-3.271699
10.522461	1.345679	10.791016	2540.000000	2608.124410	-1.351717
10.546875	2.345679	10.815430	2543.000000	2596.898699	-1.068821
10.571289	1.345679	10.839844	2657.000000	2583.211371	1.431508
10.595703	0.345679	10.864258	2498.000000	2570.841241	-1.457408
10.620117	3.345679	10.888672	2396.000000	2561.038346	-3.371642
10.644531	2.345679	10.913086	2543.000000	2547.511533	-0.089465
10.668945	2.345679	10.937500	2495.000000	2541.580862	-0.932550
10.693359	0.345679	10.961914	2390.000000	2528.141142	-2.825687
10.717773	2.345679	10.986328	2480.000000	2522.297176	-0.849348
10.742187	1.345679	11.010742	2370.000000	2515.223434	-2.983064
10.766602	-0.654321	11.035156	2423.000000	2504.413558	-1.653941
10.791016	1.345679	11.059570	2438.000000	2494.908001	-1.152541
10.815430	0.345679	11.083984	2399.000000	2482.933126	-1.713635
10.839844	-1.654321	11.108398	2383.000000	2473.523717	-1.854387
10.864258	-0.654321	11.132812	2471.000000	2462.900493	0.162938
10.888672	1.345679	11.157227	2404.000000	2451.068887	-0.959990
10.913086	-1.654321	11.181641	2391.000000	2441.802106	-1.038943
10.937500	4.345679	11.206055	2433.000000	2431.320871	0.034042
10.961914	-1.654321	11.230469	2342.000000	2419.630619	-1.604130
10.986328	4.345679	11.254883	2465.000000	2410.504559	1.097619
11.010742	3.345679	11.279297	2342.000000	2398.907482	-1.175915
11.035156	0.345679	11.303711	2257.000000	2386.106383	-2.717577
11.059570	1.345679	11.328125	2316.000000	2373.362583	-1.191954
11.083984	-0.654321	11.352539	2307.000000	2364.443623	-1.195964
11.108398	1.345679	11.376953	2281.000000	2355.564586	-1.561241
11.132812	0.345679	11.401367	2246.000000	2349.237157	-2.178368
11.157227	-0.654321	11.425781	2202.000000	2337.914319	-2.896387
11.181641	1.345679	11.450195	2314.000000	2324.130299	-0.210591
11.206055	0.345679	11.474609	2198.000000	2314.175776	-2.478002
11.230469	-0.654321	11.499023	2303.000000	2301.753944	0.025965
11.254883	1.345679	11.523437	2249.000000	2290.643647	-0.878120
